user_id,demographic_segment,assigned_perk
635300,Middle-Aged Single Females,Exclusive Discounts
635303,Middle-Aged Family Females,1 Night Free Hotel with Flight
635375,Teenage Single Females,Free Hotel Meal
635442,Senior Family Females,No Cancellation Fee
635576,Middle-Aged Single Females,1 Night Free Hotel with Flight
635587,Senior Single Females,No Cancellation Fee
635666,Adult Single Females,1 Night Free Hotel with Flight
635790,Senior Single Females,Free Checked Bag
635861,Teenage Single Females,1 Night Free Hotel with Flight
635949,Middle-Aged Family Females,Free Hotel Meal
636078,Senior Single Females,1 Night Free Hotel with Flight
636102,Senior Single Females,Exclusive Discounts
636251,Elderly Single Females,Free Hotel Meal
636520,Senior Single Females,1 Night Free Hotel with Flight
636524,Senior Single Females,Free Hotel Meal
636526,Middle-Aged Family Males,1 Night Free Hotel with Flight
636739,Adult Family Females,Free Checked Bag
636873,Middle-Aged Single Females,Free Checked Bag
636874,Senior Single Females,1 Night Free Hotel with Flight
636966,Middle-Aged Single Females,1 Night Free Hotel with Flight
637075,Elderly Single Females,Free Checked Bag
637086,Senior Single Females,1 Night Free Hotel with Flight
637421,Adult Family Females,Free Hotel Meal
637457,Middle-Aged Single Females,No Cancellation Fee
637555,Elderly Single Males,No Cancellation Fee
637633,Middle-Aged Single Females,No Cancellation Fee
637687,Middle-Aged Single Females,1 Night Free Hotel with Flight
638140,Middle-Aged Family Females,Free Checked Bag
638162,Adult Single Females,Free Hotel Meal
638237,Young Adult Family Females,No Cancellation Fee
638565,Senior Family Females,No Cancellation Fee
638576,Middle-Aged Family Females,1 Night Free Hotel with Flight
638580,Middle-Aged Single Females,Free Hotel Meal
638598,Teenage Single Females,Free Checked Bag
638600,Elderly Single Females,No Cancellation Fee
638874,Middle-Aged Single Females,No Cancellation Fee
639009,Middle-Aged Single Females,Free Checked Bag
639168,Middle-Aged Family Females,1 Night Free Hotel with Flight
639458,Middle-Aged Single Females,1 Night Free Hotel with Flight
639510,Elderly Single Females,1 Night Free Hotel with Flight
639554,Teenage Single Females,1 Night Free Hotel with Flight
639571,Middle-Aged Single Females,1 Night Free Hotel with Flight
639894,Middle-Aged Family Females,1 Night Free Hotel with Flight
640451,Elderly Single Females,No Cancellation Fee
640580,Senior Single Females,No Cancellation Fee
640649,Elderly Family Females,Free Checked Bag
640689,Senior Single Females,Exclusive Discounts
640715,Senior Single Females,1 Night Free Hotel with Flight
640849,Senior Single Females,Free Checked Bag
640867,Senior Family Females,Free Checked Bag
640968,Senior Single Females,Free Checked Bag
641012,Young Adult Family Females,Free Hotel Meal
641102,Middle-Aged Single Females,No Cancellation Fee
641106,Senior Single Females,1 Night Free Hotel with Flight
641310,Middle-Aged Family Females,Free Checked Bag
641364,Adult Single Females,Exclusive Discounts
641529,Elderly Single Females,Free Hotel Meal
641537,Senior Family Females,Free Hotel Meal
642215,Elderly Single Females,No Cancellation Fee
642344,Middle-Aged Single Females,Exclusive Discounts
642364,Senior Family Males,No Cancellation Fee
642553,Adult Single Females,1 Night Free Hotel with Flight
642578,Elderly Family Females,Free Checked Bag
642679,Middle-Aged Single Females,1 Night Free Hotel with Flight
642786,Middle-Aged Single Females,Free Hotel Meal
642820,Senior Family Females,No Cancellation Fee
643324,Elderly Single Females,No Cancellation Fee
643344,Senior Family Females,No Cancellation Fee
643359,Adult Single Males,1 Night Free Hotel with Flight
643469,Middle-Aged Single Females,Free Hotel Meal
643645,Senior Family Females,1 Night Free Hotel with Flight
643714,Middle-Aged Single Females,Free Checked Bag
643929,Middle-Aged Single Females,1 Night Free Hotel with Flight
644438,Senior Single Females,No Cancellation Fee
644467,Adult Family Females,1 Night Free Hotel with Flight
644639,Elderly Family Females,No Cancellation Fee
644784,Adult Single Females,Free Checked Bag
644870,Senior Single Females,Exclusive Discounts
645022,Teenage Single Females,Free Hotel Meal
645047,Middle-Aged Single Females,No Cancellation Fee
645168,Middle-Aged Single Females,No Cancellation Fee
645415,Middle-Aged Family Females,Free Hotel Meal
645488,Young Adult Family Females,No Cancellation Fee
645664,Young Adult Single Males,No Cancellation Fee
645685,Senior Single Males,Free Checked Bag
645933,Middle-Aged Single Females,No Cancellation Fee
645939,Senior Family Females,No Cancellation Fee
646127,Young Adult Family Females,No Cancellation Fee
646197,Young Adult Single Females,No Cancellation Fee
646257,Middle-Aged Single Females,Free Checked Bag
646259,Young Adult Family Females,Free Hotel Meal
646405,Adult Family Females,Free Hotel Meal
646424,Middle-Aged Single Females,Exclusive Discounts
646455,Senior Single Females,1 Night Free Hotel with Flight
646933,Middle-Aged Single Males,1 Night Free Hotel with Flight
646937,Senior Family Females,1 Night Free Hotel with Flight
647016,Senior Single Females,Free Hotel Meal
647555,Elderly Single Males,Free Checked Bag
647597,Middle-Aged Single Females,Free Checked Bag
647638,Teenage Single Females,Free Hotel Meal
647662,Middle-Aged Single Females,No Cancellation Fee
647674,Middle-Aged Family Females,Free Hotel Meal
647804,Elderly Family Males,1 Night Free Hotel with Flight
647862,Teenage Single Females,Free Hotel Meal
648201,Teenage Single Females,No Cancellation Fee
648379,Middle-Aged Family Males,1 Night Free Hotel with Flight
648852,Elderly Family Females,Exclusive Discounts
648983,Middle-Aged Single Females,No Cancellation Fee
648990,Senior Single Females,Exclusive Discounts
649080,Middle-Aged Family Females,1 Night Free Hotel with Flight
649081,Middle-Aged Single Females,No Cancellation Fee
649208,Adult Family Females,No Cancellation Fee
649378,Senior Single Females,1 Night Free Hotel with Flight
649935,Young Adult Single Females,No Cancellation Fee
650049,Young Adult Family Females,Free Checked Bag
650055,Adult Single Females,1 Night Free Hotel with Flight
650079,Middle-Aged Single Females,Free Checked Bag
650606,Young Adult Single Females,No Cancellation Fee
650901,Middle-Aged Single Females,Free Hotel Meal
651018,Senior Family Females,Free Checked Bag
651030,Adult Single Females,1 Night Free Hotel with Flight
651193,Middle-Aged Family Females,1 Night Free Hotel with Flight
651201,Middle-Aged Single Females,No Cancellation Fee
651269,Senior Family Females,1 Night Free Hotel with Flight
651274,Young Adult Single Females,No Cancellation Fee
651390,Adult Family Females,1 Night Free Hotel with Flight
651491,Middle-Aged Single Males,Exclusive Discounts
651613,Senior Family Females,Free Checked Bag
651675,Senior Family Females,Free Checked Bag
651744,Senior Single Females,Exclusive Discounts
651805,Senior Family Males,1 Night Free Hotel with Flight
651818,Middle-Aged Single Females,Free Checked Bag
651828,Middle-Aged Family Females,1 Night Free Hotel with Flight
651941,Elderly Family Females,Free Hotel Meal
651960,Middle-Aged Family Females,No Cancellation Fee
652003,Senior Family Females,No Cancellation Fee
652040,Senior Single Females,1 Night Free Hotel with Flight
652190,Young Adult Family Females,No Cancellation Fee
652359,Middle-Aged Single Females,No Cancellation Fee
652416,Middle-Aged Family Females,1 Night Free Hotel with Flight
652527,Adult Single Females,Free Checked Bag
652737,Adult Family Females,1 Night Free Hotel with Flight
653197,Teenage Family Females,No Cancellation Fee
653228,Young Adult Single Females,No Cancellation Fee
653281,Middle-Aged Single Females,Exclusive Discounts
653332,Senior Family Females,No Cancellation Fee
653640,Middle-Aged Family Females,1 Night Free Hotel with Flight
653724,Senior Single Males,Free Checked Bag
653838,Elderly Single Females,Free Checked Bag
653852,Senior Single Females,Free Checked Bag
654233,Middle-Aged Single Females,No Cancellation Fee
654259,Senior Single Females,1 Night Free Hotel with Flight
654395,Middle-Aged Family Females,No Cancellation Fee
654687,Senior Single Females,Exclusive Discounts
654913,Middle-Aged Single Females,Free Hotel Meal
655022,Elderly Single Females,No Cancellation Fee
655051,Adult Single Females,1 Night Free Hotel with Flight
655166,Teenage Single Females,Free Checked Bag
655300,Senior Single Females,Free Checked Bag
655499,Elderly Single Females,1 Night Free Hotel with Flight
656150,Senior Family Females,No Cancellation Fee
656346,Senior Family Females,Free Checked Bag
656422,Middle-Aged Single Females,1 Night Free Hotel with Flight
656471,Adult Family Females,Exclusive Discounts
656560,Middle-Aged Family Females,Free Checked Bag
656626,Young Adult Single Females,No Cancellation Fee
656708,Senior Family Females,1 Night Free Hotel with Flight
656850,Young Adult Single Females,No Cancellation Fee
656873,Senior Single Females,No Cancellation Fee
656920,Middle-Aged Single Females,Exclusive Discounts
657122,Elderly Family Females,Free Hotel Meal
657343,Elderly Single Females,1 Night Free Hotel with Flight
657514,Middle-Aged Single Females,No Cancellation Fee
657591,Middle-Aged Single Females,1 Night Free Hotel with Flight
657629,Adult Single Males,No Cancellation Fee
657796,Middle-Aged Family Females,Free Checked Bag
658234,Middle-Aged Family Females,No Cancellation Fee
658528,Senior Family Females,Free Checked Bag
658774,Middle-Aged Family Females,Free Checked Bag
659128,Senior Family Females,Exclusive Discounts
659161,Middle-Aged Single Females,1 Night Free Hotel with Flight
659162,Middle-Aged Family Males,1 Night Free Hotel with Flight
659360,Teenage Single Females,1 Night Free Hotel with Flight
659664,Senior Single Females,No Cancellation Fee
659744,Senior Family Females,Free Hotel Meal
659832,Middle-Aged Single Females,1 Night Free Hotel with Flight
660110,Young Adult Single Females,1 Night Free Hotel with Flight
660821,Elderly Single Females,No Cancellation Fee
660894,Elderly Family Females,No Cancellation Fee
660903,Teenage Family Females,No Cancellation Fee
660959,Elderly Family Females,No Cancellation Fee
661614,Elderly Single Females,Free Hotel Meal
661639,Middle-Aged Single Females,No Cancellation Fee
661697,Middle-Aged Single Females,Free Checked Bag
661930,Adult Family Females,Free Hotel Meal
662010,Middle-Aged Single Females,1 Night Free Hotel with Flight
662535,Middle-Aged Single Females,Free Checked Bag
662596,Young Adult Single Females,Free Checked Bag
662750,Senior Family Females,No Cancellation Fee
663017,Middle-Aged Single Males,1 Night Free Hotel with Flight
663376,Middle-Aged Family Males,No Cancellation Fee
663565,Middle-Aged Single Females,1 Night Free Hotel with Flight
664084,Middle-Aged Single Females,Free Checked Bag
664119,Elderly Single Females,Free Hotel Meal
664401,Middle-Aged Single Females,1 Night Free Hotel with Flight
664405,Senior Family Females,No Cancellation Fee
664617,Elderly Single Females,Free Hotel Meal
664663,Adult Single Females,Free Hotel Meal
664998,Senior Single Females,1 Night Free Hotel with Flight
665329,Middle-Aged Single Females,1 Night Free Hotel with Flight
665397,Senior Single Females,No Cancellation Fee
665505,Middle-Aged Single Females,Free Hotel Meal
665593,Middle-Aged Single Females,Free Checked Bag
665676,Adult Family Males,Free Checked Bag
665746,Senior Single Females,1 Night Free Hotel with Flight
665887,Senior Family Females,No Cancellation Fee
665892,Adult Family Females,Exclusive Discounts
665980,Elderly Single Females,No Cancellation Fee
666049,Adult Single Females,1 Night Free Hotel with Flight
666174,Middle-Aged Single Males,1 Night Free Hotel with Flight
666292,Adult Single Females,1 Night Free Hotel with Flight
666718,Senior Single Females,No Cancellation Fee
666942,Middle-Aged Single Females,No Cancellation Fee
667299,Elderly Single Females,No Cancellation Fee
667536,Young Adult Single Females,1 Night Free Hotel with Flight
667643,Young Adult Single Males,No Cancellation Fee
667718,Middle-Aged Single Females,Exclusive Discounts
667916,Senior Single Females,No Cancellation Fee
667929,Middle-Aged Single Females,Free Checked Bag
667981,Senior Single Females,No Cancellation Fee
668083,Young Adult Single Males,No Cancellation Fee
668172,Adult Single Females,1 Night Free Hotel with Flight
668677,Adult Single Females,No Cancellation Fee
668776,Middle-Aged Family Females,Free Hotel Meal
669140,Elderly Family Females,Free Hotel Meal
669155,Young Adult Family Females,Free Hotel Meal
669329,Adult Single Females,1 Night Free Hotel with Flight
669348,Middle-Aged Single Females,1 Night Free Hotel with Flight
669356,Middle-Aged Single Females,Free Checked Bag
669449,Middle-Aged Single Females,1 Night Free Hotel with Flight
670471,Middle-Aged Family Females,No Cancellation Fee
670626,Senior Single Females,1 Night Free Hotel with Flight
670971,Middle-Aged Single Females,No Cancellation Fee
671066,Senior Family Females,No Cancellation Fee
671151,Senior Single Females,Free Checked Bag
671367,Middle-Aged Single Females,Free Hotel Meal
671368,Middle-Aged Single Females,1 Night Free Hotel with Flight
671975,Senior Single Females,No Cancellation Fee
671999,Teenage Family Females,Free Hotel Meal
672009,Senior Single Females,1 Night Free Hotel with Flight
672112,Senior Family Females,No Cancellation Fee
672468,Middle-Aged Family Females,1 Night Free Hotel with Flight
673076,Young Adult Single Females,Free Checked Bag
673286,Elderly Single Females,Free Hotel Meal
673874,Senior Family Females,1 Night Free Hotel with Flight
674375,Senior Single Females,Free Hotel Meal
675053,Middle-Aged Single Females,1 Night Free Hotel with Flight
675201,Middle-Aged Family Males,1 Night Free Hotel with Flight
675594,Middle-Aged Single Females,Free Checked Bag
676043,Elderly Single Females,No Cancellation Fee
676373,Adult Family Females,Free Hotel Meal
676570,Senior Single Females,1 Night Free Hotel with Flight
676707,Senior Single Females,Free Checked Bag
676762,Middle-Aged Single Females,1 Night Free Hotel with Flight
677209,Middle-Aged Single Females,No Cancellation Fee
